2012-07-10 14:53:10;28.56;NC;NC;NC;27.75;NC;NC;NC;27.88;NC;NC;NC;NC;NC;NC;NC
2012-12-21 16:43:44;15.81;26.44;NC;16.00;16.31;NC;26.56;16.50;26.31;10.19;25.38;NC;NC;12.13;NC;NC
2012-12-21 16:43:54;15.81;26.44;NC;16.00;16.31;NC;26.56;16.44;26.31;10.19;25.31;NC;NC;12.06;NC;NC
2012-12-21 16:44:04;15.81;26.38;NC;16.00;16.25;NC;26.63;16.50;26.31;10.13;25.19;NC;NC;12.06;NC;NC
2012-12-21 16:44:14;15.81;26.38;NC;16.00;16.31;NC;26.50;16.50;26.25;10.13;25.13;NC;NC;12.00;NC;NC
2012-12-21 16:44:24;15.81;26.38;NC;16.00;16.31;NC;26.56;16.50;26.25;10.06;25.13;NC;NC;12.00;NC;NC
2012-12-21 16:44:34;15.81;26.31;NC;16.06;16.31;NC;26.56;16.50;26.19;10.00;25.06;NC;NC;11.94;NC;NC
2012-12-21 16:44:44;15.88;26.31;NC;16.13;16.31;NC;26.56;16.56;26.19;10.00;25.06;NC;NC;11.88;NC;NC
2012-12-21 16:44:55;15.88;26.31;NC;16.19;16.31;NC;26.50;16.56;26.13;10.00;25.00;NC;NC;11.88;NC;NC
2012-12-21 16:45:05;15.88;26.31;NC;16.19;16.31;NC;26.50;16.63;26.06;9.94;25.00;NC;NC;11.81;NC;NC
2012-12-21 16:45:15;15.88;26.25;NC;16.25;16.31;NC;26.50;16.69;26.06;9.88;25.00;NC;NC;11.75;NC;NC
2012-12-21 16:45:25;15.94;26.25;NC;16.31;16.31;NC;26.50;16.69;26.06;9.81;25.00;NC;NC;11.69;NC;NC
2012-12-21 16:45:35;15.94;26.25;NC;16.31;16.38;NC;26.50;16.69;26.00;9.81;24.94;NC;NC;11.63;NC;NC
2012-12-21 16:45:45;15.94;26.19;NC;16.38;16.38;NC;26.50;16.75;26.00;9.75;24.94;NC;NC;11.56;NC;NC
2012-12-21 16:45:55;15.94;26.19;NC;16.44;16.38;NC;26.50;16.81;25.94;9.75;24.94;NC;NC;11.56;NC;NC
2012-12-21 16:46:05;15.94;26.19;NC;16.44;16.38;NC;26.50;16.88;25.94;9.69;24.94;NC;NC;11.50;NC;NC
2012-12-21 16:46:15;15.94;26.19;NC;16.50;16.38;NC;26.50;16.88;25.88;9.63;24.94;NC;NC;11.50;NC;NC
2012-12-21 16:46:25;16.00;26.13;NC;16.50;16.38;NC;26.50;16.94;25.88;9.56;24.94;NC;NC;11.38;NC;NC
2012-12-21 16:46:35;16.00;26.13;NC;16.56;16.44;NC;26.50;16.94;25.88;9.56;24.88;NC;NC;11.38;NC;NC
2012-12-21 16:46:45;16.00;26.13;NC;16.63;16.44;NC;26.50;17.00;25.81;9.56;24.94;NC;NC;11.38;NC;NC
2012-12-21 16:46:55;16.00;26.13;NC;16.69;16.44;NC;26.50;17.00;25.81;9.50;24.94;NC;NC;11.31;NC;NC
2012-12-21 16:47:05;16.06;26.06;NC;16.69;16.50;NC;26.44;17.06;25.81;9.50;24.94;NC;NC;11.31;NC;NC
2012-12-21 16:47:15;16.06;26.06;NC;16.75;16.50;NC;26.44;17.13;25.75;9.50;24.94;NC;NC;11.31;NC;NC
2012-12-21 16:47:25;16.06;26.00;NC;16.81;16.50;NC;26.50;17.19;25.75;9.44;24.94;NC;NC;11.31;NC;NC
2012-12-21 16:47:35;16.13;26.00;NC;16.81;16.56;NC;26.44;17.19;25.75;9.50;24.94;NC;NC;11.31;NC;NC
2012-12-21 16:47:45;16.13;26.00;NC;16.88;16.56;NC;26.44;17.25;25.75;9.44;24.94;NC;NC;11.25;NC;NC
2012-12-21 16:47:55;16.19;26.00;NC;16.94;16.56;NC;26.44;17.25;25.69;9.44;24.88;NC;NC;11.25;NC;NC
2012-12-21 16:48:05;16.13;26.00;NC;16.94;16.63;NC;26.38;17.25;25.69;9.38;24.94;NC;NC;11.25;NC;NC
2012-12-21 16:48:15;16.19;25.94;NC;17.00;16.63;NC;26.44;17.31;25.69;9.38;24.94;NC;NC;11.19;NC;NC
2012-12-21 16:48:25;16.19;25.94;NC;17.00;16.63;NC;26.44;17.38;25.69;9.31;24.94;NC;NC;11.19;NC;NC
2012-12-21 16:48:35;16.19;25.94;NC;17.06;16.69;NC;26.44;17.44;25.69;9.31;24.94;NC;NC;11.13;NC;NC
2012-12-21 16:48:45;16.25;25.88;NC;17.13;16.69;NC;26.38;17.44;25.63;9.25;24.94;NC;NC;11.13;NC;NC
2012-12-21 16:48:55;16.25;25.94;NC;17.13;16.69;NC;26.38;17.50;25.63;9.25;24.94;NC;NC;11.06;NC;NC
2012-12-21 16:49:05;16.25;25.88;NC;17.19;16.75;NC;26.38;17.50;25.63;9.25;24.94;NC;NC;11.06;NC;NC
2012-12-21 16:49:15;16.31;25.88;NC;17.19;16.75;NC;26.38;17.56;25.63;9.19;24.94;NC;NC;11.00;NC;NC
2012-12-21 16:49:25;16.31;25.88;NC;17.25;16.81;NC;26.38;17.56;25.56;9.19;24.94;NC;NC;11.06;NC;NC
2012-12-21 16:49:35;16.38;25.81;NC;17.31;16.81;NC;26.31;17.63;25.63;9.13;24.94;NC;NC;11.00;NC;NC
2012-12-21 16:49:45;16.31;25.81;NC;17.38;16.81;NC;26.38;17.69;25.56;9.13;24.94;NC;NC;11.00;NC;NC
2012-12-21 16:49:55;16.38;25.81;NC;17.38;16.81;NC;26.31;17.69;25.56;9.06;24.94;NC;NC;10.94;NC;NC
2012-12-21 16:50:05;16.38;25.81;NC;17.44;16.88;NC;26.31;17.75;25.56;9.13;24.94;NC;NC;10.94;NC;NC
2012-12-21 16:50:15;16.44;25.75;NC;17.44;16.88;NC;26.31;17.75;25.56;9.06;24.94;NC;NC;10.94;NC;NC
2012-12-21 16:50:25;16.44;25.75;NC;17.44;16.94;NC;26.25;17.81;25.50;9.13;24.94;NC;NC;10.94;NC;NC
2012-12-21 16:50:35;16.44;25.75;NC;17.50;16.94;NC;26.31;17.88;25.50;9.13;24.94;NC;NC;11.00;NC;NC
2012-12-21 16:50:45;16.44;25.75;NC;17.56;16.94;NC;26.31;17.88;25.50;9.19;24.94;NC;NC;11.00;NC;NC
2012-12-21 16:50:55;16.50;25.75;NC;17.56;17.00;NC;26.31;17.88;25.50;9.19;24.94;NC;NC;11.06;NC;NC
2012-12-21 16:51:05;16.50;25.69;NC;17.63;17.00;NC;26.25;17.94;25.50;9.25;25.00;NC;NC;11.06;NC;NC
2012-12-21 16:51:15;16.50;25.69;NC;17.63;17.00;NC;26.25;18.00;25.50;9.25;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:51:25;16.56;25.69;NC;17.63;17.00;NC;26.25;18.00;25.50;9.25;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:51:35;16.56;25.69;NC;17.75;17.06;NC;26.25;18.00;25.50;9.25;25.00;NC;NC;11.06;NC;NC
2012-12-21 16:51:45;16.56;25.69;NC;17.75;17.06;NC;26.25;18.06;25.44;9.25;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:51:55;16.56;25.69;NC;17.75;17.06;NC;26.25;18.13;25.44;9.25;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:52:05;16.63;25.63;NC;17.81;17.13;NC;26.25;18.13;25.44;9.25;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:52:15;16.63;25.63;NC;17.81;17.13;NC;26.25;18.13;25.50;9.25;25.00;NC;NC;11.06;NC;NC
2012-12-21 16:52:25;16.63;25.63;NC;17.88;17.13;NC;26.25;18.19;25.44;9.25;25.00;NC;NC;11.06;NC;NC
2012-12-21 16:52:35;16.63;25.63;NC;17.88;17.13;NC;26.25;18.19;25.44;9.19;24.94;NC;NC;11.06;NC;NC
2012-12-21 16:52:45;16.69;25.63;NC;17.94;17.13;NC;26.25;18.31;25.44;9.19;25.00;NC;NC;11.06;NC;NC
2012-12-21 16:52:55;16.69;25.63;NC;17.94;17.19;NC;26.25;18.25;25.44;9.19;25.00;NC;NC;11.00;NC;NC
2012-12-21 16:53:05;16.69;25.56;NC;18.00;17.19;NC;26.25;18.31;25.44;9.13;25.00;NC;NC;11.00;NC;NC
2012-12-21 16:53:15;16.69;25.63;NC;18.00;17.25;NC;26.25;18.38;25.44;9.13;25.00;NC;NC;11.00;NC;NC
2012-12-21 16:53:25;16.75;25.56;NC;18.06;17.25;NC;26.25;18.38;25.44;9.06;24.94;NC;NC;10.94;NC;NC
2012-12-21 16:53:35;16.75;25.56;NC;18.06;17.25;NC;26.25;18.38;25.38;9.06;25.00;NC;NC;10.94;NC;NC
2012-12-21 16:53:45;16.75;25.56;NC;18.13;17.25;NC;26.25;18.44;25.44;9.06;25.00;NC;NC;10.88;NC;NC
2012-12-21 16:53:55;16.75;25.56;NC;18.13;17.31;NC;26.25;18.44;25.38;9.00;25.00;NC;NC;10.88;NC;NC
2012-12-21 16:54:05;16.81;25.56;NC;18.19;17.31;NC;26.19;18.50;25.38;9.00;25.00;NC;NC;10.81;NC;NC
2012-12-21 16:54:15;16.81;25.56;NC;18.19;17.31;NC;26.25;18.50;25.38;8.94;25.00;NC;NC;10.81;NC;NC
2012-12-21 16:54:25;16.81;25.50;NC;18.25;17.31;NC;26.25;18.56;25.38;8.94;25.00;NC;NC;10.88;NC;NC
2012-12-21 16:54:35;16.81;25.56;NC;18.31;17.31;NC;26.25;18.56;25.38;8.94;25.00;NC;NC;10.88;NC;NC
2012-12-21 16:54:45;16.81;25.50;NC;18.31;17.38;NC;26.19;18.63;25.38;8.94;25.00;NC;NC;10.94;NC;NC
2012-12-21 16:54:55;16.88;25.50;NC;18.38;17.38;NC;26.19;18.63;25.38;9.00;25.00;NC;NC;10.94;NC;NC
2012-12-21 16:55:05;16.88;25.50;NC;18.38;17.38;NC;26.25;18.69;25.38;9.00;25.00;NC;NC;11.00;NC;NC
2012-12-21 16:55:15;16.88;25.50;NC;18.44;17.38;NC;26.19;18.69;25.38;9.06;25.00;NC;NC;11.00;NC;NC
2012-12-21 16:55:25;16.88;25.50;NC;18.44;17.44;NC;26.19;18.75;25.38;9.06;25.00;NC;NC;11.06;NC;NC
2012-12-21 16:55:35;16.88;25.50;NC;18.50;17.44;NC;26.19;18.75;25.38;9.13;25.00;NC;NC;11.06;NC;NC
2012-12-21 16:55:45;16.94;25.50;NC;18.50;17.44;NC;26.19;18.81;25.38;9.13;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:55:55;16.94;25.50;NC;18.56;17.44;NC;26.19;18.81;25.38;9.13;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:56:05;16.94;25.44;NC;18.56;17.44;NC;26.19;18.88;25.31;9.13;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:56:15;16.94;25.44;NC;18.63;17.50;NC;26.19;18.88;25.38;9.13;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:56:25;17.00;25.44;NC;18.63;17.50;NC;26.19;18.94;25.38;9.19;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:56:35;17.00;25.44;NC;18.69;17.50;NC;26.19;18.94;25.31;9.19;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:56:45;17.00;25.44;NC;18.69;17.50;NC;26.19;19.00;25.31;9.19;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:56:55;17.00;25.44;NC;18.75;17.50;NC;26.19;19.00;25.38;9.19;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:57:05;17.06;25.44;NC;18.75;17.50;NC;26.13;19.06;25.31;9.19;25.00;NC;NC;11.06;NC;NC
2012-12-21 16:57:15;17.06;25.44;NC;18.81;17.50;NC;26.13;19.06;25.38;9.19;25.00;NC;NC;11.06;NC;NC
2012-12-21 16:57:25;17.06;25.44;NC;18.81;17.56;NC;26.13;19.06;25.31;9.13;25.00;NC;NC;11.06;NC;NC
2012-12-21 16:57:45;17.06;25.44;NC;18.88;17.56;NC;26.06;19.13;25.31;9.13;25.00;NC;NC;11.00;NC;NC
2012-12-21 16:58:15;17.13;25.38;NC;18.94;17.63;NC;26.06;19.19;25.31;9.00;25.00;NC;NC;10.94;NC;NC
2012-12-21 16:58:25;17.13;25.44;NC;18.94;17.63;NC;26.13;19.19;25.31;9.06;25.00;NC;NC;10.94;NC;NC
2012-12-21 16:58:35;17.19;25.38;NC;19.00;17.63;NC;26.13;19.25;25.31;9.00;25.00;NC;NC;11.00;NC;NC
2012-12-21 16:58:45;17.19;25.38;NC;19.00;17.63;NC;26.13;19.25;25.31;9.00;25.00;NC;NC;11.00;NC;NC
2012-12-21 16:58:55;17.19;25.38;NC;19.06;17.63;NC;26.06;19.31;25.31;9.00;25.00;NC;NC;11.00;NC;NC
2012-12-21 16:59:05;17.19;25.38;NC;19.06;17.69;NC;26.13;19.31;25.31;9.06;25.00;NC;NC;11.00;NC;NC
2012-12-21 16:59:15;17.19;25.38;NC;19.06;17.69;NC;26.13;19.31;25.31;9.13;25.00;NC;NC;11.00;NC;NC
2012-12-21 16:59:25;17.25;25.38;NC;19.13;17.69;NC;26.13;19.38;25.31;9.13;25.00;NC;NC;11.06;NC;NC
2012-12-21 16:59:35;17.25;25.38;NC;19.13;17.69;NC;26.06;19.38;25.31;9.13;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:59:45;17.19;25.38;NC;19.13;17.69;NC;26.06;19.38;25.31;9.19;25.00;NC;NC;11.13;NC;NC
2012-12-21 16:59:55;17.25;25.31;NC;19.19;17.75;NC;26.06;19.44;25.38;9.19;25.00;NC;NC;11.13;NC;NC
2012-12-21 17:00:15;17.25;25.31;NC;19.19;17.75;NC;26.06;19.44;25.31;9.19;25.00;NC;NC;11.19;NC;NC
2012-12-21 17:00:25;17.31;25.31;NC;19.25;17.75;NC;26.06;19.44;25.31;9.19;25.00;NC;NC;11.19;NC;NC
2012-12-21 17:00:36;17.31;25.31;NC;19.25;17.75;NC;26.06;19.44;25.31;9.25;25.00;NC;NC;11.13;NC;NC
2012-12-21 17:00:46;17.31;25.31;NC;19.31;17.75;NC;26.06;19.50;25.31;9.19;25.00;NC;NC;11.13;NC;NC
2012-12-21 17:00:56;17.31;25.31;NC;19.25;17.75;NC;26.00;19.44;25.31;9.19;25.00;NC;NC;11.13;NC;NC
2012-12-21 17:01:06;17.25;25.31;NC;18.88;17.75;NC;26.00;19.25;25.38;9.19;24.88;NC;NC;11.13;NC;NC
2012-12-21 17:01:16;17.25;25.31;NC;18.81;17.75;NC;26.06;19.06;25.38;9.19;24.81;NC;NC;11.06;NC;NC
2012-12-21 17:01:26;17.25;25.31;NC;18.75;17.75;NC;26.00;19.00;25.38;9.19;24.75;NC;NC;11.06;NC;NC
2012-12-21 17:02:46;17.25;25.31;NC;18.75;17.75;NC;25.94;18.94;25.31;9.00;24.69;NC;NC;10.88;NC;NC
2012-12-21 17:04:16;17.38;25.31;NC;18.88;17.81;NC;26.00;19.19;25.25;9.19;24.69;NC;NC;11.19;NC;NC
2012-12-21 17:04:26;17.38;25.25;NC;18.88;17.81;NC;26.00;19.19;25.25;9.19;24.69;NC;NC;11.19;NC;NC
2012-12-21 17:04:46;17.44;25.25;NC;18.94;17.88;NC;26.00;19.25;25.25;9.25;24.75;NC;NC;11.31;NC;NC
2012-12-21 17:04:56;17.44;25.25;NC;19.00;17.88;NC;26.00;19.25;25.25;9.25;24.75;NC;NC;11.25;NC;NC
2012-12-21 17:05:06;17.44;25.31;NC;19.00;17.88;NC;26.00;19.31;25.25;9.31;24.69;NC;NC;11.25;NC;NC
2012-12-21 17:05:16;17.44;25.25;NC;19.00;17.88;NC;26.00;19.31;25.25;9.31;24.75;NC;NC;11.31;NC;NC
